student_id,date_registered,first_date_watched,first_date_purchased,days_diff_reg_watch,days_diff_watch_purch
281332,7/13/2022,7/13/2022,NULL,0,NULL
281335,7/13/2022,7/13/2022,NULL,0,NULL
281337,7/13/2022,7/18/2022,7/25/2022,5,7
281339,7/13/2022,7/13/2022,7/13/2022,0,0
281351,7/13/2022,7/13/2022,NULL,0,NULL
281352,7/13/2022,7/13/2022,NULL,0,NULL
281353,7/13/2022,7/13/2022,NULL,0,NULL
281354,7/13/2022,7/13/2022,NULL,0,NULL
281355,7/13/2022,7/13/2022,NULL,0,NULL
281357,7/13/2022,7/13/2022,NULL,0,NULL
281362,7/13/2022,8/15/2022,NULL,33,NULL
281363,7/13/2022,7/13/2022,NULL,0,NULL
281364,7/13/2022,7/13/2022,NULL,0,NULL
281365,7/13/2022,7/13/2022,NULL,0,NULL
281366,7/13/2022,7/13/2022,NULL,0,NULL
281368,7/13/2022,7/13/2022,NULL,0,NULL
281371,7/13/2022,7/13/2022,NULL,0,NULL
281373,7/13/2022,7/13/2022,NULL,0,NULL
281375,7/13/2022,7/13/2022,NULL,0,NULL
281376,7/13/2022,7/13/2022,NULL,0,NULL
281377,7/13/2022,8/7/2022,NULL,25,NULL
281378,7/13/2022,7/13/2022,NULL,0,NULL
281379,7/13/2022,8/15/2022,NULL,33,NULL
281382,7/13/2022,7/13/2022,NULL,0,NULL
281383,7/13/2022,7/13/2022,NULL,0,NULL
281385,7/13/2022,7/13/2022,NULL,0,NULL
281386,7/13/2022,7/13/2022,NULL,0,NULL
281387,7/13/2022,7/13/2022,NULL,0,NULL
281388,7/13/2022,7/13/2022,NULL,0,NULL
281390,7/13/2022,7/13/2022,NULL,0,NULL
281393,7/13/2022,8/8/2022,NULL,26,NULL
281394,7/13/2022,7/13/2022,NULL,0,NULL
281396,7/13/2022,7/13/2022,NULL,0,NULL
281398,7/13/2022,7/13/2022,NULL,0,NULL
281399,7/13/2022,7/13/2022,NULL,0,NULL
281401,7/13/2022,7/13/2022,NULL,0,NULL
281404,7/13/2022,7/13/2022,NULL,0,NULL
281410,7/13/2022,7/13/2022,NULL,0,NULL
281413,7/13/2022,7/13/2022,7/13/2022,0,0
281425,7/13/2022,7/13/2022,NULL,0,NULL
281426,7/13/2022,7/13/2022,NULL,0,NULL
281429,7/13/2022,7/13/2022,NULL,0,NULL
281430,7/13/2022,7/13/2022,NULL,0,NULL
281438,7/13/2022,7/13/2022,NULL,0,NULL
281441,7/13/2022,7/13/2022,NULL,0,NULL
281442,7/13/2022,7/13/2022,NULL,0,NULL
281444,7/13/2022,7/13/2022,NULL,0,NULL
281448,7/14/2022,7/14/2022,NULL,0,NULL
281451,7/14/2022,7/14/2022,NULL,0,NULL
281453,7/14/2022,7/20/2022,7/20/2022,6,0
281454,7/14/2022,7/20/2022,NULL,6,NULL
281458,7/14/2022,7/14/2022,NULL,0,NULL
281459,7/14/2022,7/14/2022,NULL,0,NULL
281461,7/14/2022,7/14/2022,NULL,0,NULL
281465,7/14/2022,7/14/2022,NULL,0,NULL
281466,7/14/2022,8/4/2022,NULL,21,NULL
281470,7/14/2022,7/14/2022,NULL,0,NULL
281471,7/14/2022,7/14/2022,NULL,0,NULL
281474,7/14/2022,7/20/2022,NULL,6,NULL
281476,7/14/2022,8/17/2022,NULL,34,NULL
281477,7/14/2022,7/14/2022,NULL,0,NULL
281479,7/14/2022,7/14/2022,NULL,0,NULL
281480,7/14/2022,7/14/2022,NULL,0,NULL
281482,7/14/2022,7/14/2022,NULL,0,NULL
281485,7/14/2022,7/14/2022,NULL,0,NULL
281487,7/14/2022,8/19/2022,NULL,36,NULL
281492,7/14/2022,8/15/2022,NULL,32,NULL
281494,7/14/2022,7/14/2022,NULL,0,NULL
281495,7/14/2022,7/14/2022,NULL,0,NULL
281496,7/14/2022,7/14/2022,NULL,0,NULL
281497,7/14/2022,7/14/2022,NULL,0,NULL
281498,7/14/2022,7/14/2022,NULL,0,NULL
281500,7/14/2022,7/14/2022,NULL,0,NULL
281501,7/14/2022,7/14/2022,NULL,0,NULL
281508,7/14/2022,7/14/2022,NULL,0,NULL
281512,7/14/2022,7/14/2022,7/14/2022,0,0
281519,7/14/2022,8/15/2022,NULL,32,NULL
281520,7/14/2022,7/14/2022,NULL,0,NULL
281521,7/14/2022,7/14/2022,NULL,0,NULL
281522,7/14/2022,7/14/2022,7/22/2022,0,8
281523,7/14/2022,7/14/2022,NULL,0,NULL
281526,7/14/2022,7/14/2022,NULL,0,NULL
281528,7/14/2022,7/14/2022,7/25/2022,0,11
281531,7/14/2022,7/14/2022,NULL,0,NULL
281532,7/14/2022,7/14/2022,NULL,0,NULL
281534,7/14/2022,7/14/2022,NULL,0,NULL
281535,7/14/2022,7/14/2022,NULL,0,NULL
281537,7/14/2022,7/14/2022,NULL,0,NULL
281538,7/14/2022,7/14/2022,NULL,0,NULL
281545,7/14/2022,7/14/2022,NULL,0,NULL
281546,7/14/2022,7/14/2022,NULL,0,NULL
281551,7/14/2022,7/14/2022,11/28/2022,0,137
281554,7/14/2022,8/7/2022,NULL,24,NULL
281555,7/14/2022,7/14/2022,NULL,0,NULL
281556,7/14/2022,7/14/2022,NULL,0,NULL
281558,7/14/2022,7/14/2022,NULL,0,NULL
281561,7/14/2022,7/14/2022,NULL,0,NULL
281565,7/14/2022,7/14/2022,NULL,0,NULL
281566,7/14/2022,7/14/2022,NULL,0,NULL
281567,7/14/2022,7/28/2022,NULL,14,NULL
281569,7/14/2022,7/15/2022,NULL,1,NULL
281571,7/15/2022,7/15/2022,NULL,0,NULL
281573,7/15/2022,7/15/2022,NULL,0,NULL
281575,7/15/2022,7/15/2022,NULL,0,NULL
281578,7/15/2022,7/15/2022,NULL,0,NULL
281581,7/15/2022,7/15/2022,NULL,0,NULL
281584,7/15/2022,7/15/2022,NULL,0,NULL
281585,7/15/2022,7/15/2022,NULL,0,NULL
281586,7/15/2022,7/15/2022,NULL,0,NULL
281588,7/15/2022,7/15/2022,NULL,0,NULL
281592,7/15/2022,7/15/2022,NULL,0,NULL
281594,7/15/2022,7/15/2022,NULL,0,NULL
281597,7/15/2022,7/15/2022,NULL,0,NULL
281601,7/15/2022,7/20/2022,NULL,5,NULL
281604,7/15/2022,7/15/2022,NULL,0,NULL
281605,7/15/2022,7/15/2022,NULL,0,NULL
281606,7/15/2022,7/15/2022,NULL,0,NULL
281607,7/15/2022,9/14/2022,NULL,61,NULL
281608,7/15/2022,7/15/2022,7/25/2022,0,10
281609,7/15/2022,7/15/2022,7/15/2022,0,0
281610,7/15/2022,7/15/2022,NULL,0,NULL
281617,7/15/2022,7/15/2022,NULL,0,NULL
281618,7/15/2022,7/15/2022,NULL,0,NULL
281620,7/15/2022,7/15/2022,NULL,0,NULL
281621,7/15/2022,7/15/2022,NULL,0,NULL
281625,7/15/2022,7/15/2022,NULL,0,NULL
281626,7/15/2022,7/15/2022,NULL,0,NULL
281627,7/15/2022,7/15/2022,NULL,0,NULL
281628,7/15/2022,7/15/2022,7/15/2022,0,0
281630,7/15/2022,7/15/2022,NULL,0,NULL
281631,7/15/2022,7/15/2022,7/15/2022,0,0
281633,7/15/2022,7/15/2022,NULL,0,NULL
281637,7/15/2022,7/15/2022,7/15/2022,0,0
281644,7/15/2022,7/15/2022,NULL,0,NULL
281645,7/15/2022,7/15/2022,NULL,0,NULL
281647,7/15/2022,7/15/2022,NULL,0,NULL
281648,7/15/2022,7/15/2022,NULL,0,NULL
281649,7/15/2022,7/15/2022,NULL,0,NULL
281652,7/15/2022,7/15/2022,NULL,0,NULL
281655,7/15/2022,8/24/2022,NULL,40,NULL
281656,7/15/2022,7/15/2022,NULL,0,NULL
281657,7/15/2022,7/15/2022,NULL,0,NULL
281666,7/15/2022,7/16/2022,NULL,1,NULL
281667,7/15/2022,7/15/2022,NULL,0,NULL
281668,7/15/2022,7/16/2022,NULL,1,NULL
281669,7/15/2022,7/15/2022,NULL,0,NULL
281671,7/15/2022,7/15/2022,7/22/2022,0,7
281679,7/15/2022,7/15/2022,NULL,0,NULL
281682,7/15/2022,7/15/2022,NULL,0,NULL
281684,7/16/2022,7/16/2022,NULL,0,NULL
281686,7/16/2022,7/16/2022,NULL,0,NULL
281693,7/16/2022,7/16/2022,NULL,0,NULL
281694,7/16/2022,7/16/2022,NULL,0,NULL
281695,7/16/2022,7/16/2022,11/23/2022,0,130
281698,7/16/2022,7/16/2022,NULL,0,NULL
281699,7/16/2022,7/16/2022,NULL,0,NULL
281701,7/16/2022,7/16/2022,NULL,0,NULL
281702,7/16/2022,7/16/2022,NULL,0,NULL
281703,7/16/2022,7/16/2022,NULL,0,NULL
281705,7/16/2022,7/26/2022,NULL,10,NULL
281708,7/16/2022,7/16/2022,NULL,0,NULL
281709,7/16/2022,7/16/2022,NULL,0,NULL
281711,7/16/2022,7/16/2022,NULL,0,NULL
281713,7/16/2022,7/16/2022,NULL,0,NULL
281714,7/16/2022,7/16/2022,7/18/2022,0,2
281716,7/16/2022,8/14/2022,NULL,29,NULL
281717,7/16/2022,7/16/2022,NULL,0,NULL
281718,7/16/2022,7/16/2022,NULL,0,NULL
281720,7/16/2022,7/20/2022,NULL,4,NULL
281721,7/16/2022,7/16/2022,NULL,0,NULL
281723,7/16/2022,7/16/2022,NULL,0,NULL
281725,7/16/2022,7/16/2022,NULL,0,NULL
281728,7/16/2022,7/16/2022,NULL,0,NULL
281729,7/16/2022,7/16/2022,NULL,0,NULL
281733,7/16/2022,7/16/2022,NULL,0,NULL
281734,7/16/2022,7/16/2022,NULL,0,NULL
281736,7/16/2022,7/16/2022,NULL,0,NULL
281737,7/16/2022,7/16/2022,NULL,0,NULL
281739,7/16/2022,7/16/2022,NULL,0,NULL
281741,7/16/2022,7/16/2022,NULL,0,NULL
281742,7/16/2022,7/16/2022,7/18/2022,0,2
281745,7/16/2022,7/16/2022,NULL,0,NULL
281748,7/16/2022,7/16/2022,NULL,0,NULL
281749,7/16/2022,8/6/2022,NULL,21,NULL
281753,7/16/2022,7/16/2022,7/16/2022,0,0
281754,7/16/2022,7/16/2022,NULL,0,NULL
281759,7/16/2022,7/17/2022,NULL,1,NULL
281763,7/16/2022,7/16/2022,NULL,0,NULL
281764,7/16/2022,7/16/2022,NULL,0,NULL
281766,7/16/2022,7/16/2022,NULL,0,NULL
281769,7/16/2022,7/16/2022,7/16/2022,0,0
281770,7/16/2022,7/16/2022,NULL,0,NULL
281771,7/16/2022,7/16/2022,NULL,0,NULL
281780,7/16/2022,7/16/2022,NULL,0,NULL
281782,7/16/2022,7/16/2022,NULL,0,NULL
281784,7/16/2022,7/16/2022,NULL,0,NULL
281786,7/16/2022,7/16/2022,NULL,0,NULL
281787,7/16/2022,7/17/2022,7/17/2022,1,0
281790,7/16/2022,7/16/2022,NULL,0,NULL
281791,7/16/2022,7/16/2022,NULL,0,NULL
281794,7/16/2022,7/16/2022,NULL,0,NULL
281795,7/16/2022,7/16/2022,NULL,0,NULL
281796,7/16/2022,7/17/2022,7/17/2022,1,0
281798,7/16/2022,7/16/2022,NULL,0,NULL
281799,7/16/2022,7/16/2022,NULL,0,NULL
281800,7/16/2022,7/16/2022,NULL,0,NULL
281802,7/16/2022,7/19/2022,7/25/2022,3,6
281805,7/17/2022,7/18/2022,NULL,1,NULL
281807,7/17/2022,7/17/2022,NULL,0,NULL
281809,7/17/2022,7/17/2022,NULL,0,NULL
281810,7/17/2022,7/17/2022,NULL,0,NULL
281812,7/17/2022,8/20/2022,NULL,34,NULL
281813,7/17/2022,7/17/2022,NULL,0,NULL
281814,7/17/2022,7/17/2022,NULL,0,NULL
281819,7/17/2022,7/17/2022,NULL,0,NULL
281821,7/17/2022,7/17/2022,NULL,0,NULL
281824,7/17/2022,7/17/2022,NULL,0,NULL
281829,7/17/2022,7/17/2022,NULL,0,NULL
281830,7/17/2022,7/17/2022,NULL,0,NULL
281832,7/17/2022,8/15/2022,NULL,29,NULL
281833,7/17/2022,7/17/2022,NULL,0,NULL
281834,7/17/2022,7/17/2022,NULL,0,NULL
281835,7/17/2022,7/17/2022,NULL,0,NULL
281838,7/17/2022,7/17/2022,NULL,0,NULL
281839,7/17/2022,8/17/2022,NULL,31,NULL
281843,7/17/2022,7/17/2022,NULL,0,NULL
281846,7/17/2022,8/14/2022,5/14/2023,28,273
281847,7/17/2022,7/17/2022,NULL,0,NULL
281849,7/17/2022,8/5/2022,NULL,19,NULL
281850,7/17/2022,7/17/2022,NULL,0,NULL
281851,7/17/2022,7/17/2022,NULL,0,NULL
281854,7/17/2022,7/29/2022,NULL,12,NULL
281856,7/17/2022,7/17/2022,NULL,0,NULL
281858,7/17/2022,7/17/2022,NULL,0,NULL
281860,7/17/2022,7/17/2022,NULL,0,NULL
281865,7/17/2022,7/17/2022,NULL,0,NULL
281866,7/17/2022,7/17/2022,NULL,0,NULL
281867,7/17/2022,7/17/2022,NULL,0,NULL
281868,7/17/2022,7/17/2022,NULL,0,NULL
281870,7/17/2022,7/17/2022,7/27/2022,0,10
281878,7/17/2022,7/17/2022,NULL,0,NULL
281880,7/17/2022,7/17/2022,NULL,0,NULL
281881,7/17/2022,9/5/2022,NULL,50,NULL
281882,7/17/2022,7/17/2022,NULL,0,NULL
281888,7/17/2022,7/17/2022,NULL,0,NULL
281892,7/17/2022,7/17/2022,NULL,0,NULL
281893,7/17/2022,7/17/2022,NULL,0,NULL
281894,7/17/2022,7/18/2022,NULL,1,NULL
281895,7/17/2022,7/17/2022,NULL,0,NULL
281900,7/17/2022,7/17/2022,7/31/2022,0,14
281901,7/17/2022,7/17/2022,NULL,0,NULL
281905,7/17/2022,7/17/2022,NULL,0,NULL
281906,7/17/2022,7/17/2022,NULL,0,NULL
281908,7/17/2022,7/17/2022,NULL,0,NULL
281911,7/17/2022,7/17/2022,NULL,0,NULL
281913,7/18/2022,7/18/2022,NULL,0,NULL
281914,7/18/2022,7/18/2022,NULL,0,NULL
281918,7/18/2022,7/18/2022,NULL,0,NULL
281924,7/18/2022,8/14/2022,NULL,27,NULL
281925,7/18/2022,7/18/2022,7/18/2022,0,0
281928,7/18/2022,7/18/2022,NULL,0,NULL
281929,7/18/2022,7/18/2022,NULL,0,NULL
281932,7/18/2022,7/18/2022,NULL,0,NULL
281933,7/18/2022,8/2/2022,NULL,15,NULL
281938,7/18/2022,10/13/2022,NULL,87,NULL
281940,7/18/2022,7/18/2022,NULL,0,NULL
281942,7/18/2022,7/18/2022,NULL,0,NULL
281944,7/18/2022,7/18/2022,NULL,0,NULL
281945,7/18/2022,7/18/2022,NULL,0,NULL
281947,7/18/2022,7/18/2022,NULL,0,NULL
281949,7/18/2022,9/3/2022,NULL,47,NULL
281950,7/18/2022,7/18/2022,NULL,0,NULL
281960,7/18/2022,7/18/2022,NULL,0,NULL
281961,7/18/2022,7/18/2022,7/18/2022,0,0
281962,7/18/2022,7/18/2022,NULL,0,NULL
281963,7/18/2022,7/18/2022,NULL,0,NULL
281966,7/18/2022,7/18/2022,7/21/2022,0,3
281967,7/18/2022,7/18/2022,NULL,0,NULL
281968,7/18/2022,7/18/2022,NULL,0,NULL
281971,7/18/2022,7/27/2022,NULL,9,NULL
281974,7/18/2022,7/18/2022,NULL,0,NULL
281977,7/18/2022,7/19/2022,NULL,1,NULL
281979,7/18/2022,7/18/2022,NULL,0,NULL
281984,7/18/2022,7/18/2022,NULL,0,NULL
281987,7/18/2022,7/18/2022,NULL,0,NULL
281989,7/18/2022,7/18/2022,7/18/2022,0,0
281990,7/18/2022,7/18/2022,NULL,0,NULL
281992,7/18/2022,7/18/2022,7/18/2022,0,0
281999,7/18/2022,7/22/2022,NULL,4,NULL
282003,7/18/2022,7/18/2022,NULL,0,NULL
282004,7/18/2022,7/24/2022,NULL,6,NULL
282005,7/18/2022,7/18/2022,NULL,0,NULL
282008,7/18/2022,7/18/2022,NULL,0,NULL
282010,7/18/2022,7/18/2022,7/18/2022,0,0
282011,7/18/2022,7/18/2022,NULL,0,NULL
282013,7/18/2022,7/18/2022,NULL,0,NULL
282015,7/18/2022,7/18/2022,NULL,0,NULL
282016,7/18/2022,7/18/2022,NULL,0,NULL
282021,7/18/2022,7/18/2022,7/20/2022,0,2
282022,7/18/2022,7/18/2022,7/18/2022,0,0
282023,7/18/2022,7/18/2022,7/18/2022,0,0
282024,7/18/2022,7/18/2022,NULL,0,NULL
282027,7/19/2022,7/19/2022,NULL,0,NULL
282028,7/19/2022,8/2/2022,NULL,14,NULL
282031,7/19/2022,7/19/2022,NULL,0,NULL
282032,7/19/2022,7/19/2022,7/28/2022,0,9
282033,7/19/2022,7/24/2022,7/28/2022,5,4
282036,7/19/2022,7/19/2022,11/28/2022,0,132
282041,7/19/2022,7/19/2022,NULL,0,NULL
282042,7/19/2022,7/19/2022,NULL,0,NULL
282050,7/19/2022,7/19/2022,NULL,0,NULL
282056,7/19/2022,7/19/2022,NULL,0,NULL
282060,7/19/2022,7/19/2022,NULL,0,NULL
282063,7/19/2022,7/19/2022,NULL,0,NULL
282065,7/19/2022,7/19/2022,NULL,0,NULL
282066,7/19/2022,7/20/2022,7/20/2022,1,0
282067,7/19/2022,7/19/2022,NULL,0,NULL
282070,7/19/2022,7/19/2022,NULL,0,NULL
282071,7/19/2022,7/22/2022,NULL,3,NULL
282074,7/19/2022,7/19/2022,NULL,0,NULL
282075,7/19/2022,7/19/2022,NULL,0,NULL
282077,7/19/2022,7/19/2022,NULL,0,NULL
282079,7/19/2022,7/19/2022,NULL,0,NULL
282083,7/19/2022,7/19/2022,NULL,0,NULL
282086,7/19/2022,7/19/2022,NULL,0,NULL
282087,7/19/2022,7/20/2022,NULL,1,NULL
282088,7/19/2022,7/24/2022,7/28/2022,5,4
282089,7/19/2022,7/19/2022,NULL,0,NULL
282093,7/19/2022,7/19/2022,NULL,0,NULL
282094,7/19/2022,7/19/2022,7/19/2022,0,0
282097,7/19/2022,7/19/2022,NULL,0,NULL
282098,7/19/2022,7/19/2022,NULL,0,NULL
282101,7/19/2022,7/19/2022,NULL,0,NULL
282102,7/19/2022,7/19/2022,NULL,0,NULL
282105,7/19/2022,7/19/2022,NULL,0,NULL
282107,7/19/2022,7/19/2022,7/19/2022,0,0
282110,7/19/2022,8/13/2022,NULL,25,NULL
282111,7/19/2022,7/19/2022,NULL,0,NULL
282119,7/19/2022,7/19/2022,NULL,0,NULL
282121,7/19/2022,7/19/2022,7/20/2022,0,1
282122,7/19/2022,7/19/2022,NULL,0,NULL
282123,7/19/2022,7/19/2022,NULL,0,NULL
282124,7/19/2022,7/19/2022,7/19/2022,0,0
282127,7/19/2022,7/19/2022,NULL,0,NULL
282128,7/19/2022,8/7/2022,NULL,19,NULL
282129,7/19/2022,7/19/2022,NULL,0,NULL
282130,7/19/2022,7/19/2022,NULL,0,NULL
282131,7/20/2022,7/20/2022,NULL,0,NULL
282133,7/20/2022,7/20/2022,NULL,0,NULL
282135,7/20/2022,7/20/2022,NULL,0,NULL
282136,7/20/2022,7/20/2022,7/20/2022,0,0
282138,7/20/2022,7/20/2022,NULL,0,NULL
282139,7/20/2022,7/20/2022,NULL,0,NULL
282141,7/20/2022,7/20/2022,NULL,0,NULL
282145,7/20/2022,7/20/2022,NULL,0,NULL
282149,7/20/2022,7/21/2022,7/23/2022,1,2
282154,7/20/2022,7/20/2022,NULL,0,NULL
282155,7/20/2022,7/20/2022,NULL,0,NULL
282157,7/20/2022,7/20/2022,NULL,0,NULL
282159,7/20/2022,7/20/2022,NULL,0,NULL
282160,7/20/2022,7/20/2022,NULL,0,NULL
282161,7/20/2022,8/18/2022,NULL,29,NULL
282163,7/20/2022,7/20/2022,NULL,0,NULL
282164,7/20/2022,7/20/2022,7/20/2022,0,0
282165,7/20/2022,7/20/2022,NULL,0,NULL
282166,7/20/2022,7/21/2022,NULL,1,NULL
282167,7/20/2022,7/20/2022,NULL,0,NULL
282168,7/20/2022,7/20/2022,NULL,0,NULL
282171,7/20/2022,7/20/2022,NULL,0,NULL
282175,7/20/2022,7/20/2022,NULL,0,NULL
282178,7/20/2022,7/20/2022,NULL,0,NULL
282179,7/20/2022,7/20/2022,NULL,0,NULL
282180,7/20/2022,7/20/2022,NULL,0,NULL
282181,7/20/2022,7/25/2022,NULL,5,NULL
282183,7/20/2022,8/15/2022,NULL,26,NULL
282185,7/20/2022,7/20/2022,NULL,0,NULL
282186,7/20/2022,7/23/2022,NULL,3,NULL
282188,7/20/2022,7/20/2022,NULL,0,NULL
282189,7/20/2022,8/10/2022,NULL,21,NULL
282191,7/20/2022,7/20/2022,NULL,0,NULL
282192,7/20/2022,7/20/2022,NULL,0,NULL
282193,7/20/2022,7/21/2022,NULL,1,NULL
282195,7/20/2022,7/21/2022,NULL,1,NULL
282199,7/20/2022,7/20/2022,NULL,0,NULL
282200,7/20/2022,7/20/2022,NULL,0,NULL
282201,7/20/2022,7/22/2022,NULL,2,NULL
282202,7/20/2022,7/20/2022,NULL,0,NULL
282204,7/20/2022,7/20/2022,NULL,0,NULL
282207,7/20/2022,7/21/2022,7/21/2022,1,0
282209,7/20/2022,7/20/2022,NULL,0,NULL
282212,7/21/2022,7/21/2022,NULL,0,NULL
282214,7/21/2022,7/21/2022,7/21/2022,0,0
282216,7/21/2022,7/21/2022,NULL,0,NULL
282218,7/21/2022,7/21/2022,7/21/2022,0,0
282222,7/21/2022,7/21/2022,NULL,0,NULL
282223,7/21/2022,7/21/2022,NULL,0,NULL
282227,7/21/2022,7/21/2022,NULL,0,NULL
282229,7/21/2022,7/21/2022,NULL,0,NULL
282234,7/21/2022,7/21/2022,NULL,0,NULL
282235,7/21/2022,7/21/2022,7/27/2022,0,6
282237,7/21/2022,7/21/2022,7/27/2022,0,6
282238,7/21/2022,7/21/2022,NULL,0,NULL
282239,7/21/2022,7/21/2022,NULL,0,NULL
282241,7/21/2022,7/22/2022,NULL,1,NULL
282242,7/21/2022,7/26/2022,NULL,5,NULL
282243,7/21/2022,7/21/2022,NULL,0,NULL
282244,7/21/2022,9/21/2022,9/21/2022,62,0
282245,7/21/2022,7/21/2022,NULL,0,NULL
282249,7/21/2022,7/21/2022,NULL,0,NULL
282250,7/21/2022,7/21/2022,NULL,0,NULL
282252,7/21/2022,7/21/2022,NULL,0,NULL
282254,7/21/2022,7/21/2022,NULL,0,NULL
282257,7/21/2022,7/21/2022,NULL,0,NULL
282258,7/21/2022,7/21/2022,NULL,0,NULL
282261,7/21/2022,7/21/2022,NULL,0,NULL
282263,7/21/2022,7/21/2022,NULL,0,NULL
282264,7/21/2022,7/21/2022,NULL,0,NULL
282265,7/21/2022,7/21/2022,NULL,0,NULL
282267,7/21/2022,7/21/2022,NULL,0,NULL
282270,7/21/2022,7/29/2022,NULL,8,NULL
282271,7/21/2022,7/21/2022,NULL,0,NULL
282274,7/21/2022,7/21/2022,NULL,0,NULL
282275,7/21/2022,7/27/2022,7/27/2022,6,0
282278,7/21/2022,7/21/2022,NULL,0,NULL
282279,7/21/2022,7/27/2022,NULL,6,NULL
282281,7/21/2022,7/21/2022,NULL,0,NULL
282282,7/21/2022,7/21/2022,NULL,0,NULL
282283,7/21/2022,7/21/2022,7/21/2022,0,0
282289,7/22/2022,7/22/2022,NULL,0,NULL
282290,7/22/2022,7/22/2022,7/22/2022,0,0
282291,7/22/2022,7/22/2022,7/22/2022,0,0
282292,7/22/2022,7/23/2022,NULL,1,NULL
282293,7/22/2022,7/24/2022,NULL,2,NULL
282295,7/22/2022,7/22/2022,NULL,0,NULL
282296,7/22/2022,8/12/2022,NULL,21,NULL
282298,7/22/2022,7/22/2022,NULL,0,NULL
282299,7/22/2022,8/3/2022,NULL,12,NULL
282302,7/22/2022,7/22/2022,NULL,0,NULL
282303,7/22/2022,7/22/2022,NULL,0,NULL
282307,7/22/2022,8/8/2022,NULL,17,NULL
282308,7/22/2022,7/22/2022,NULL,0,NULL
282311,7/22/2022,7/23/2022,NULL,1,NULL
282313,7/22/2022,8/5/2022,NULL,14,NULL
282315,7/22/2022,7/22/2022,NULL,0,NULL
282316,7/22/2022,7/22/2022,NULL,0,NULL
282317,7/22/2022,7/22/2022,NULL,0,NULL
282318,7/22/2022,7/26/2022,7/26/2022,4,0
282320,7/22/2022,7/22/2022,NULL,0,NULL
282321,7/22/2022,7/22/2022,NULL,0,NULL
282322,7/22/2022,7/22/2022,7/22/2022,0,0
282323,7/22/2022,7/22/2022,NULL,0,NULL
282325,7/22/2022,7/22/2022,NULL,0,NULL
282326,7/22/2022,7/22/2022,NULL,0,NULL
282327,7/22/2022,7/22/2022,NULL,0,NULL
282328,7/22/2022,7/22/2022,NULL,0,NULL
282329,7/22/2022,7/22/2022,NULL,0,NULL
282330,7/22/2022,7/22/2022,7/22/2022,0,0
282333,7/22/2022,7/22/2022,NULL,0,NULL
282338,7/22/2022,7/22/2022,NULL,0,NULL
282339,7/22/2022,7/22/2022,NULL,0,NULL
282341,7/22/2022,8/10/2022,NULL,19,NULL
282344,7/22/2022,7/22/2022,7/22/2022,0,0
282345,7/22/2022,7/22/2022,NULL,0,NULL
282347,7/22/2022,7/22/2022,NULL,0,NULL
282348,7/22/2022,7/22/2022,NULL,0,NULL
282349,7/22/2022,7/22/2022,NULL,0,NULL
282352,7/22/2022,7/22/2022,7/22/2022,0,0
282353,7/22/2022,7/22/2022,NULL,0,NULL
282354,7/22/2022,7/22/2022,NULL,0,NULL
282355,7/22/2022,7/22/2022,NULL,0,NULL
282358,7/22/2022,7/22/2022,NULL,0,NULL
282365,7/22/2022,7/22/2022,NULL,0,NULL
282366,7/22/2022,7/22/2022,NULL,0,NULL
282370,7/23/2022,8/11/2022,NULL,19,NULL
282371,7/23/2022,7/23/2022,7/23/2022,0,0
282372,7/23/2022,7/23/2022,NULL,0,NULL
282373,7/23/2022,7/23/2022,9/28/2022,0,67
282374,7/23/2022,7/23/2022,NULL,0,NULL
282376,7/23/2022,7/23/2022,NULL,0,NULL
282377,7/23/2022,7/23/2022,NULL,0,NULL
282378,7/23/2022,7/24/2022,NULL,1,NULL
282382,7/23/2022,7/23/2022,NULL,0,NULL
282384,7/23/2022,8/26/2022,NULL,34,NULL
282386,7/23/2022,7/23/2022,NULL,0,NULL
282388,7/23/2022,7/23/2022,NULL,0,NULL
282391,7/23/2022,7/23/2022,7/23/2022,0,0
282393,7/23/2022,7/23/2022,7/23/2022,0,0
282394,7/23/2022,7/23/2022,NULL,0,NULL
282395,7/23/2022,7/23/2022,NULL,0,NULL
282396,7/23/2022,7/23/2022,NULL,0,NULL
282397,7/23/2022,7/23/2022,NULL,0,NULL
282399,7/23/2022,8/15/2022,NULL,23,NULL
282402,7/23/2022,7/24/2022,7/25/2022,1,1
282403,7/23/2022,7/23/2022,NULL,0,NULL
282404,7/23/2022,7/23/2022,NULL,0,NULL
282405,7/23/2022,7/23/2022,NULL,0,NULL
282407,7/23/2022,7/23/2022,NULL,0,NULL
282408,7/23/2022,7/23/2022,7/26/2022,0,3
282409,7/23/2022,7/23/2022,NULL,0,NULL
282411,7/23/2022,7/23/2022,NULL,0,NULL
282413,7/23/2022,7/23/2022,NULL,0,NULL
282415,7/23/2022,7/23/2022,NULL,0,NULL
282416,7/23/2022,7/23/2022,NULL,0,NULL
282417,7/23/2022,7/23/2022,NULL,0,NULL
282418,7/23/2022,7/23/2022,11/26/2022,0,126
282419,7/23/2022,7/23/2022,NULL,0,NULL
282420,7/23/2022,7/23/2022,NULL,0,NULL
282422,7/23/2022,7/23/2022,NULL,0,NULL
282426,7/23/2022,7/23/2022,7/23/2022,0,0
282427,7/23/2022,7/23/2022,NULL,0,NULL
282430,7/23/2022,7/23/2022,7/23/2022,0,0
282432,7/23/2022,7/23/2022,NULL,0,NULL
282433,7/23/2022,7/23/2022,NULL,0,NULL
282435,7/23/2022,7/23/2022,NULL,0,NULL
